EnsemblGeneID,GeneName.x,BCells_ProHL,NKCells_ProHL,Hepatocytes_ProHL,Monocytes_ProHL
ENSG00000116791,CRYZ,2.293180179,3.053960357,2.320012237,2.037003951
ENSG00000116824,CD2,NA,2.023540522,NA,NA
ENSG00000116830,TTF2,1.269816377,NA,NA,NA
ENSG00000116852,KIF21B,NA,NA,NA,NA
ENSG00000116863,ADPRHL2,2.51115581,2.631980724,2.097999593,1.957884917
ENSG00000116871,MAP7D1,1.355623901,1.469763125,NA,1.249455188
ENSG00000116874,WARS2,2.45493171,NA,2.269057397,NA
ENSG00000116882,HAO2,NA,NA,2.33995104,NA
ENSG00000116885,OSCP1,NA,NA,NA,NA
ENSG00000116898,MRPS15,1.948383621,NA,1.842481304,1.528531061
ENSG00000116903,EXOC8,1.836814478,2.057574824,NA,1.868359321
ENSG00000116906,GNPAT,NA,2.188591037,1.697347057,1.882114525
ENSG00000116918,TSNAX,2.061501485,NA,NA,NA
ENSG00000116954,RRAGC,2.111247387,2.239781066,1.844331144,1.807413246
ENSG00000116962,NID1,NA,NA,1.598166512,NA
ENSG00000116977,LGALS8,1.07371835,NA,1.309172214,1.355872775
ENSG00000116983,HPCAL4,NA,NA,NA,NA
ENSG00000116984,MTR,1.313360951,NA,NA,1.262676485
ENSG00000116991,SIPA1L2,NA,NA,NA,NA
ENSG00000117009,KMO,2.631438695,NA,2.294512519,1.724144742
ENSG00000117016,RIMS3,NA,NA,NA,NA
ENSG00000117054,ACADM,2.062032659,2.522565506,2.394864765,2.238759718
ENSG00000117069,ST6GALNAC5,NA,NA,NA,NA
ENSG00000117091,CD48,2.169177562,2.508091837,NA,1.829818187
ENSG00000117114,ADGRL2,NA,NA,NA,NA
ENSG00000117115,PADI2,NA,NA,NA,1.865246149
ENSG00000117118,SDHB,2.586283417,2.758250869,2.315572585,2.130446349
ENSG00000117133,RPF1,1.44434932,NA,1.287129621,NA
ENSG00000117139,KDM5B,NA,NA,NA,NA
ENSG00000117143,UAP1,1.520549032,2.223721726,NA,NA
ENSG00000117151,CTBS,NA,NA,1.616134036,2.220555233
ENSG00000117154,IGSF21,NA,NA,NA,NA
ENSG00000117222,RBBP5,1.946260622,2.176422644,1.531351165,1.742395162
ENSG00000117228,GBP1,2.294381343,NA,1.8400245,2.312039766
ENSG00000117262,GPR89A,NA,NA,NA,NA
ENSG00000117280,RAB29,2.230538326,2.45684486,1.836912484,NA
ENSG00000117298,ECE1,1.461378456,NA,1.481542949,NA
ENSG00000117305,HMGCL,2.412924835,2.646271849,2.341353396,2.156794395
ENSG00000117308,GALE,1.647143259,NA,NA,1.877103429
ENSG00000117322,CR2,2.031404424,NA,NA,NA
ENSG00000117335,CD46,NA,NA,1.413492555,1.613069761
ENSG00000117360,PRPF3,1.993420798,2.568727254,1.723886469,1.923303613
ENSG00000117362,APH1A,1.582131571,NA,2.101771124,1.584438654
ENSG00000117394,SLC2A1,1.688433171,2.123993661,2.011426642,1.57529756
ENSG00000117395,EBNA1BP2,1.772779968,2.222279356,1.607974793,1.551864576
ENSG00000117408,IPO13,NA,2.118734159,NA,1.830165073
ENSG00000117419,ERI3,2.286620366,NA,NA,NA
ENSG00000117448,AKR1A1,2.129199907,2.813880755,NA,1.741998081
ENSG00000117450,PRDX1,2.011382223,2.62260202,2.347410035,1.587037118
ENSG00000117475,BLZF1,NA,NA,NA,NA
ENSG00000117480,FAAH,NA,NA,2.272995481,NA
ENSG00000117481,NSUN4,1.80385299,NA,1.663163613,NA
ENSG00000117500,TMED5,2.37534349,2.376391704,2.168750797,1.760090604
ENSG00000117505,DR1,2.103155215,2.306547256,NA,1.88057638
ENSG00000117519,CNN3,1.570122451,NA,1.414011825,NA
ENSG00000117523,PRRC2C,1.516971432,1.692750007,1.765769109,1.456153389
ENSG00000117528,ABCD3,1.940785346,2.096976021,2.050006404,1.972047706
ENSG00000117533,VAMP4,NA,NA,NA,NA
ENSG00000117543,DPH5,NA,NA,NA,NA
ENSG00000117569,PTBP2,NA,NA,NA,NA
ENSG00000117592,PRDX6,2.159228709,2.633203758,2.632778592,2.204915912
ENSG00000117593,DARS2,2.297962843,2.345186444,1.933983052,2.188756981
ENSG00000117594,HSD11B1,NA,NA,2.948235397,NA
ENSG00000117597,DIEXF,1.672568858,1.871727596,1.616549028,1.267453342
ENSG00000117600,PLPPR4,NA,NA,NA,NA
ENSG00000117602,RCAN3,NA,NA,NA,NA
ENSG00000117614,SYF2,1.276231958,1.304393576,NA,NA
ENSG00000117620,SLC35A3,NA,NA,2.306146132,NA
ENSG00000117625,RCOR3,1.872097974,2.049717949,NA,NA
ENSG00000117632,STMN1,1.563825062,2.5938463,NA,2.25174526
ENSG00000117640,MTFR1L,2.113701082,NA,1.539490113,1.978960724
ENSG00000117643,MAN1C1,NA,NA,NA,1.580092065
ENSG00000117691,NENF,1.693612646,1.971062361,1.895215295,1.618205042
ENSG00000117697,NSL1,2.210128491,NA,NA,1.791620483
ENSG00000117707,PROX1,NA,NA,1.080932982,NA
ENSG00000117713,ARID1A,1.776777433,1.906677062,1.458532095,1.691240675
ENSG00000117748,RPA2,2.045899699,2.40925496,NA,1.975629379
ENSG00000117751,PPP1R8,1.991520676,2.372695722,2.139460325,1.836963059
ENSG00000117758,STX12,1.835493985,2.248185454,1.51661469,1.582529241
ENSG00000117791,Mar-02,NA,NA,2.564399726,NA
ENSG00000117859,OSBPL9,1.758662139,1.930824275,1.853205245,1.888491198
ENSG00000117862,TXNDC12,2.034921096,2.261954809,1.813200564,1.769188943
ENSG00000117877,CD3EAP,1.973104752,NA,1.707523338,NA
ENSG00000117906,RCN2,2.242941252,NA,1.939836122,NA
ENSG00000117984,CTSD,1.608846822,2.105818339,1.776643081,1.207674752
ENSG00000118007,STAG1,2.110391034,2.182980692,1.622737141,1.768286528
ENSG00000118046,STK11,NA,NA,NA,NA
ENSG00000118137,APOA1,NA,NA,1.586052546,NA
ENSG00000118160,SLC8A2,NA,NA,NA,NA
ENSG00000118162,KPTN,NA,NA,NA,NA
ENSG00000118197,DDX59,1.801996772,1.968781715,NA,1.60144068
ENSG00000118200,CAMSAP2,NA,NA,NA,NA
ENSG00000118246,FASTKD2,1.2974541,NA,1.31983448,NA
ENSG00000118257,NRP2,NA,NA,NA,NA
ENSG00000118260,CREB1,2.10795916,2.177550928,1.476788168,NA
ENSG00000118271,TTR,NA,NA,1.352703359,NA
ENSG00000118298,CA14,NA,NA,1.795747972,NA
ENSG00000118308,LRMP,1.851295048,NA,NA,2.434016104
ENSG00000118363,SPCS2,2.12957067,2.339727632,2.213148383,1.781812798
ENSG00000118369,USP35,NA,NA,NA,NA
ENSG00000118432,CNR1,NA,NA,NA,NA
ENSG00000118473,SGIP1,NA,NA,NA,NA
ENSG00000118482,PHF3,1.758298605,NA,1.197059908,1.449115693
ENSG00000118496,FBXO30,NA,NA,NA,1.375096375
ENSG00000118503,TNFAIP3,1.335026401,1.463063905,NA,1.304641298
ENSG00000118507,AKAP7,NA,NA,NA,NA
ENSG00000118508,RAB32,NA,3.146774653,1.662512291,2.070525481
ENSG00000118518,RNF146,NA,NA,NA,1.265242469
ENSG00000118520,ARG1,NA,NA,2.155712465,NA
ENSG00000118596,SLC16A7,NA,NA,NA,1.690098574
ENSG00000118640,VAMP8,1.801883707,2.181773581,1.308062604,1.652314043
ENSG00000118705,RPN2,2.197514876,2.557222592,2.394196808,1.979775933
ENSG00000118777,ABCG2,NA,NA,1.403943698,NA
ENSG00000118804,STBD1,NA,NA,1.716762695,NA
ENSG00000118855,MFSD1,NA,1.791613465,1.71740835,1.350790547
ENSG00000118873,RAB3GAP2,1.761679814,2.041203133,1.797561819,1.811946812
ENSG00000118898,PPL,NA,NA,1.808592417,NA
ENSG00000118900,UBN1,NA,1.145662471,1.295995686,NA
ENSG00000118939,UCHL3,2.107503359,NA,NA,1.937979022
ENSG00000118946,PCDH17,NA,NA,NA,NA
ENSG00000118960,HS1BP3,1.878541901,2.141004276,2.417451763,1.744785686
ENSG00000118961,LDAH,NA,NA,NA,NA
ENSG00000118965,WDR35,NA,NA,NA,NA
ENSG00000119004,CYP20A1,2.084674564,2.207593979,2.350158824,1.760821911
ENSG00000119013,NDUFB3,2.536596315,NA,2.179965208,2.34044114
ENSG00000119041,GTF3C3,1.53694333,2.196806022,NA,1.640153356
ENSG00000119042,SATB2,NA,NA,NA,NA
ENSG00000119139,TJP2,NA,NA,1.639645834,2.063706684
ENSG00000119203,CPSF3,1.950632554,2.492690561,1.8509524,2.023922937
ENSG00000119283,TRIM67,NA,NA,NA,NA
ENSG00000119285,HEATR1,1.675104388,2.171340242,1.635197139,1.56061193
ENSG00000119314,PTBP3,2.140165375,2.418743649,1.761875239,1.895764984
ENSG00000119318,RAD23B,1.9971635,2.45941963,1.835424207,1.953537415
ENSG00000119321,FKBP15,2.038788999,2.17598412,1.896038189,1.829059212
ENSG00000119326,CTNNAL1,NA,NA,1.214008883,NA
ENSG00000119333,WDR34,NA,NA,NA,NA
ENSG00000119335,SET,2.137157811,2.51088936,1.891598779,2.038526777
ENSG00000119383,PPP2R4,2.293972128,2.622555934,NA,2.264397487
ENSG00000119392,GLE1,1.6938588,NA,1.946810754,1.974930587
ENSG00000119396,RAB14,2.185258765,2.349176472,1.950391632,1.965034633
ENSG00000119397,CNTRL,1.859879509,2.115943177,NA,1.897945823
ENSG00000119401,TRIM32,1.627744675,1.793964905,1.569526062,NA
ENSG00000119408,NEK6,NA,NA,NA,NA
ENSG00000119414,PPP6C,1.993742554,2.344669269,2.199590641,1.948940841
ENSG00000119421,NDUFA8,NA,NA,2.524723829,2.275877757
ENSG00000119431,HDHD3,NA,NA,2.599978541,2.447949896
ENSG00000119471,HSDL2,2.429096307,NA,2.169721446,2.03133978
ENSG00000119487,MAPKAP1,NA,NA,NA,1.786275709
ENSG00000119522,DENND1A,NA,NA,NA,1.553773833
ENSG00000119523,ALG2,1.757437786,NA,2.544354584,1.736902221
ENSG00000119537,KDSR,2.130584622,NA,2.270224511,1.849087577
ENSG00000119541,VPS4B,1.977714462,2.137289216,NA,1.848075138
ENSG00000119559,C19orf25,2.025563907,NA,NA,NA
ENSG00000119574,ZBTB45,NA,NA,NA,NA
ENSG00000119596,YLPM1,1.928679997,2.346706917,1.624498673,1.857060978
ENSG00000119616,FCF1,1.654128391,NA,1.110724354,NA
ENSG00000119638,NEK9,1.967933896,2.128812686,1.895985769,1.939019776
ENSG00000119640,ACYP1,NA,NA,NA,NA
ENSG00000119655,NPC2,NA,NA,1.617796866,1.470799917
ENSG00000119661,DNAL1,NA,NA,NA,NA
ENSG00000119669,IRF2BPL,1.601277557,1.71065461,NA,1.302623102
ENSG00000119673,ACOT2,NA,NA,2.250293111,NA
ENSG00000119686,FLVCR2,NA,NA,1.72471404,NA
ENSG00000119689,DLST,2.728934212,2.851980145,2.26244041,2.330833659
ENSG00000119705,SLIRP,1.894877955,NA,1.796837882,1.809690993
ENSG00000119707,RBM25,1.983197644,2.538207269,1.784652948,1.893628625
ENSG00000119711,ALDH6A1,2.248066495,2.443084538,2.525472409,2.087561376
ENSG00000119715,ESRRB,NA,NA,2.697572805,NA
ENSG00000119718,EIF2B2,1.933426543,NA,2.187458674,NA
ENSG00000119720,NRDE2,2.011248938,NA,NA,NA
ENSG00000119760,SUPT7L,NA,2.173521333,NA,NA
ENSG00000119772,DNMT3A,NA,NA,NA,NA
ENSG00000119778,ATAD2B,1.66274839,2.093855763,1.424211719,1.992160133
ENSG00000119782,FKBP1B,NA,NA,NA,NA
ENSG00000119787,ATL2,1.458894573,1.817400081,1.825789501,1.764127543
ENSG00000119801,YPEL5,NA,NA,1.376394442,1.149619342
ENSG00000119812,FAM98A,NA,NA,1.761942866,1.792272592
ENSG00000119820,YIPF4,1.515158257,1.494432899,1.765232552,NA
ENSG00000119844,AFTPH,1.452453478,1.553943678,1.68584918,1.489508492
ENSG00000119862,LGALSL,NA,NA,NA,NA
ENSG00000119865,CNRIP1,NA,NA,NA,NA
ENSG00000119866,BCL11A,1.596124062,NA,NA,NA
ENSG00000119899,SLC17A5,1.758942156,NA,1.517261895,1.592398846
ENSG00000119900,OGFRL1,NA,NA,NA,1.868379902
ENSG00000119912,IDE,1.635755096,2.179718354,2.136587405,1.721183856
ENSG00000119917,IFIT3,NA,NA,NA,1.706935302
ENSG00000119922,IFIT2,NA,2.279694315,NA,1.768708382
ENSG00000119927,GPAM,NA,NA,1.426836454,NA
ENSG00000119929,CUTC,2.601005548,NA,NA,2.149659344
ENSG00000119943,PYROXD2,NA,1.236159231,NA,NA
ENSG00000119953,SMNDC1,1.895800869,2.242843193,1.301192826,NA
ENSG00000119979,FAM45A,NA,NA,NA,NA
ENSG00000120008,WDR11,1.921223328,2.221789682,1.818717332,1.841162304
ENSG00000120029,C10orf76,NA,2.315844445,NA,1.793172018
ENSG00000120053,GOT1,1.955216167,2.52760026,2.275347064,2.04069528
ENSG00000120063,GNA13,1.733618511,1.992261828,1.842206582,1.654397966
ENSG00000120158,RCL1,1.766598721,2.385911781,1.512831093,1.598615441
ENSG00000120159,CAAP1,1.737033531,2.108879469,NA,1.672753425
ENSG00000120251,GRIA2,NA,NA,NA,NA
ENSG00000120253,NUP43,2.05795123,2.565095413,1.627908386,1.909654964
ENSG00000120254,MTHFD1L,1.471350396,NA,1.941851679,1.693243153
ENSG00000120265,PCMT1,2.32317782,2.497555052,2.356847751,2.207607442
ENSG00000120314,WDR55,1.737717297,1.909422297,1.687511125,1.413316532
ENSG00000120318,ARAP3,NA,NA,NA,1.685083082
ENSG00000120333,MRPS14,1.961648861,NA,NA,NA
ENSG00000120341,SEC16B,NA,NA,1.643773344,NA
ENSG00000120437,ACAT2,1.903843919,NA,2.502052755,2.458199557
ENSG00000120438,TCP1,2.089725001,2.705436474,2.218813743,2.076283542
ENSG00000120451,SNX19,NA,NA,NA,NA
ENSG00000120509,PDZD11,NA,NA,1.046612209,NA
ENSG00000120526,NUDCD1,1.944327187,2.535642176,NA,1.968384871
ENSG00000120533,ENY2,1.908157834,2.360287558,1.791251923,NA
ENSG00000120549,KIAA1217,NA,NA,1.704150517,NA
ENSG00000120594,PLXDC2,NA,NA,NA,1.178026788
ENSG00000120616,EPC1,1.701058275,NA,NA,1.526016021
ENSG00000120656,TAF12,NA,NA,NA,NA
ENSG00000120662,MTRF1,NA,NA,2.046783818,NA
ENSG00000120686,UFM1,2.023750275,2.415295609,2.180019727,1.750523822
ENSG00000120688,WBP4,1.513324162,NA,NA,1.458532095
ENSG00000120690,ELF1,1.40045164,1.38213416,NA,1.327910394
ENSG00000120694,HSPH1,1.583402833,2.082350859,1.899598923,1.531938515
ENSG00000120697,ALG5,2.152332689,2.591106921,2.284867065,1.792580777
ENSG00000120699,EXOSC8,2.005105406,2.158039667,NA,NA
ENSG00000120705,ETF1,1.797350651,2.303658195,2.158776985,1.78469573
ENSG00000120708,TGFBI,NA,NA,1.390899797,NA
ENSG00000120725,SIL1,NA,NA,1.214870329,1.15730563
ENSG00000120727,PAIP2,1.219911826,NA,NA,NA
ENSG00000120733,KDM3B,1.5169186,1.626083616,1.352703359,1.457821364
ENSG00000120756,PLS1,2.15113839,2.832745156,1.864843201,2.147901913
ENSG00000120800,UTP20,1.73053196,1.832087187,1.630239674,1.657122809
ENSG00000120802,TMPO,2.496646019,2.92973559,2.049460307,2.8439786
ENSG00000120805,ARL1,1.767838323,2.328764792,1.924726276,1.719588141
ENSG00000120832,MTERF2,NA,NA,1.462757265,NA
ENSG00000120837,NFYB,2.291427685,NA,NA,NA
ENSG00000120868,APAF1,2.318219903,2.565168703,NA,2.32801448
ENSG00000120885,CLU,NA,2.022300497,1.761544468,NA
ENSG00000120896,SORBS3,NA,NA,1.999934851,NA
ENSG00000120899,PTK2B,1.91002911,2.055456696,NA,1.848170636
ENSG00000120910,PPP3CC,2.415751041,2.405102076,NA,1.728199519
ENSG00000120913,PDLIM2,2.234633687,2.246060126,2.095308861,2.02106106
ENSG00000120915,EPHX2,NA,NA,2.63546364,NA
ENSG00000120925,RNF170,NA,NA,NA,1.907774017
ENSG00000120942,UBIAD1,NA,NA,1.759694279,1.686099772
ENSG00000120948,TARDBP,1.955112639,2.484050582,1.755520418,1.958874324
ENSG00000120992,LYPLA1,2.239577239,2.802572946,2.335644417,2.204613712
ENSG00000121022,COPS5,2.120366605,2.613860842,2.17117922,2.048663167
ENSG00000121039,RDH10,NA,NA,2.251046593,NA
ENSG00000121057,AKAP1,NA,NA,1.633700691,NA
ENSG00000121058,COIL,1.606805777,1.842284645,1.555275871,1.640322398
ENSG00000121060,TRIM25,2.126616753,2.426971337,1.952998164,2.052743946
ENSG00000121064,SCPEP1,1.691222991,2.09780894,1.759452532,1.712674951
ENSG00000121274,PAPD5,1.525757243,NA,NA,NA
ENSG00000121281,ADCY7,NA,1.757304909,NA,1.602244527
ENSG00000121310,ECHDC2,NA,NA,2.70715186,NA
ENSG00000121316,PLBD1,NA,NA,NA,2.957684371
ENSG00000121390,PSPC1,2.097177456,2.510336526,2.055573261,2.136771285
ENSG00000121410,A1BG,NA,NA,2.224034257,NA
ENSG00000121440,PDZRN3,NA,NA,NA,NA
ENSG00000121481,RNF2,1.583164755,1.871248845,NA,NA
ENSG00000121486,TRMT1L,1.574638855,1.705863712,1.556332659,1.579406282
ENSG00000121552,CSTA,NA,2.391116908,NA,2.416203497
ENSG00000121578,B4GALT4,NA,NA,1.8465103,NA
ENSG00000121579,NAA50,1.563380213,1.570612982,1.929684531,1.568706152
ENSG00000121644,DESI2,NA,NA,NA,NA
ENSG00000121653,MAPK8IP1,NA,NA,NA,NA
ENSG00000121680,PEX16,1.879984213,2.000551204,1.899908009,1.896338791
ENSG00000121691,CAT,2.288553259,2.635446046,2.365302621,2.258590595
ENSG00000121741,ZMYM2,NA,1.684189836,1.203168923,1.489043953
ENSG00000121749,TBC1D15,1.695214538,1.750662646,2.169104011,1.663945795
ENSG00000121753,ADGRB2,NA,NA,NA,NA
ENSG00000121774,KHDRBS1,2.074549494,2.476200298,1.834204456,1.927516643
ENSG00000121851,POLR3GL,NA,1.710041166,1.56594222,1.456290101
ENSG00000121871,SLITRK3,NA,NA,NA,NA
ENSG00000121879,PIK3CA,NA,NA,NA,1.254306332
ENSG00000121892,PDS5A,1.883187142,2.288317428,1.371861803,1.821366118
ENSG00000121897,LIAS,NA,NA,1.534990134,NA
ENSG00000121904,CSMD2,NA,NA,NA,NA
ENSG00000121905,HPCA,NA,NA,NA,NA
ENSG00000121931,LRIF1,1.495308395,NA,NA,NA
ENSG00000121940,CLCC1,NA,NA,1.75513898,1.65294703
ENSG00000121964,GTDC1,NA,NA,NA,NA
ENSG00000121966,CXCR4,1.442197464,1.475460526,NA,1.56967816
ENSG00000121989,ACVR2A,NA,NA,NA,NA
ENSG00000122026,RPL21,2.018879338,2.789546165,1.98994568,2.090483785
ENSG00000122033,MTIF3,NA,NA,1.67617672,NA
ENSG00000122042,UBL3,NA,NA,NA,NA
ENSG00000122068,FYTTD1,1.289678121,1.215082115,1.065561043,1.18828148
ENSG00000122085,MTERF4,1.420302385,1.61927077,NA,NA
ENSG00000122121,XPNPEP2,NA,NA,1.68126838,NA
ENSG00000122122,SASH3,1.87533623,1.923852537,NA,1.761845179
ENSG00000122126,OCRL,NA,NA,1.733108952,1.82606508
ENSG00000122140,MRPS2,1.867862122,2.22594991,1.960965202,1.951247639
ENSG00000122194,PLG,NA,NA,1.539019612,NA
ENSG00000122203,KIAA1191,1.833650627,NA,NA,NA
ENSG00000122218,COPA,1.836501343,2.390654314,1.868826581,1.82418443
ENSG00000122257,RBBP6,1.814743554,2.04030559,1.589178575,1.778679321
ENSG00000122299,ZC3H7A,1.539232969,1.834166284,1.433529826,1.619672352
ENSG00000122335,SERAC1,NA,NA,1.887338745,NA
ENSG00000122359,ANXA11,2.076055773,2.457724493,1.732124253,1.801904267
ENSG00000122378,FAM213A,2.352965472,NA,2.323699575,NA
ENSG00000122406,RPL5,2.022768497,NA,2.116956235,2.133040461
ENSG00000122482,ZNF644,1.363122888,NA,NA,NA
ENSG00000122490,PQLC1,NA,NA,2.058926845,NA
ENSG00000122512,PMS2,1.723587008,NA,NA,NA
ENSG00000122515,ZMIZ2,NA,NA,NA,NA
ENSG00000122545,Sep-07,2.037484267,2.382118847,1.992765533,2.099426826
ENSG00000122547,EEPD1,NA,NA,NA,1.280908291
ENSG00000122565,CBX3,2.158434868,2.622262736,1.554985559,1.987480801
ENSG00000122591,FAM126A,NA,NA,NA,NA
ENSG00000122642,FKBP9,NA,NA,1.461963486,NA
ENSG00000122643,NT5C3A,2.415262225,NA,NA,1.201915783
ENSG00000122674,CCZ1,NA,NA,NA,NA
ENSG00000122692,SMU1,1.820303287,2.175001261,1.497731108,1.671561589
ENSG00000122694,GLIPR2,2.231895011,2.24703988,NA,2.246946431
ENSG00000122705,CLTA,1.891386906,2.222418604,1.598029552,1.748571743
ENSG00000122729,ACO1,2.228932633,2.588115893,2.887926035,2.066169327
ENSG00000122733,PHF24,NA,NA,NA,NA
ENSG00000122756,CNTFR,NA,NA,NA,NA
ENSG00000122779,TRIM24,1.60657482,1.827220605,1.119981307,1.447731542
ENSG00000122786,CALD1,NA,NA,1.605660526,NA
ENSG00000122787,AKR1D1,NA,NA,3.233866874,NA
ENSG00000122873,CISD1,2.671652247,NA,2.096242424,2.211817097
ENSG00000122882,ECD,1.151584339,NA,NA,NA
ENSG00000122884,P4HA1,NA,NA,1.840896143,1.34134548
ENSG00000122912,SLC25A16,NA,NA,1.876812278,NA
ENSG00000122952,ZWINT,NA,NA,NA,NA
ENSG00000122958,VPS26A,2.073212295,2.034403833,2.153708182,1.81650975
ENSG00000122965,RBM19,1.53204696,1.863441829,1.30317445,NA
ENSG00000122966,CIT,NA,NA,NA,NA
ENSG00000122970,IFT81,NA,NA,NA,NA
ENSG00000122971,ACADS,2.391506728,NA,2.292596062,2.20549533
ENSG00000122986,HVCN1,1.99262641,NA,NA,1.955187278
ENSG00000123064,DDX54,1.593291606,1.845423639,1.54273831,1.390237204
ENSG00000123104,ITPR2,1.787510065,NA,2.021986841,1.818087267
ENSG00000123106,CCDC91,1.98291767,2.194063163,NA,1.539978894
ENSG00000123119,NECAB1,NA,NA,NA,NA
ENSG00000123130,ACOT9,2.18723862,2.638656952,1.863305012,1.851313397
ENSG00000123131,PRDX4,2.076585835,2.836251305,2.045768782,2.310848314
ENSG00000123136,DDX39A,2.063847301,2.915557852,1.665172769,2.110043974
ENSG00000123143,PKN1,1.793462096,2.128675462,NA,1.898744373
ENSG00000123144,C19orf43,1.950294251,2.281721781,1.26011911,1.593286067
ENSG00000123159,GIPC1,NA,1.648555156,1.664068178,NA
ENSG00000123178,SPRYD7,1.480653589,NA,1.507599535,1.681376933
ENSG00000123191,ATP7B,NA,NA,1.573167611,NA
ENSG00000123200,ZC3H13,1.805113286,1.880759302,1.420252883,1.535351094
ENSG00000123213,NLN,1.794135867,NA,1.956173235,1.653477835
ENSG00000123240,OPTN,1.792451226,1.944837859,1.460401652,1.621087959
ENSG00000123243,ITIH5,NA,NA,NA,NA
ENSG00000123297,TSFM,1.930373324,NA,1.871371502,1.863049109
ENSG00000123329,ARHGAP9,2.069196183,2.206177998,NA,2.022465489
ENSG00000123338,NCKAP1L,2.205906411,2.56162008,NA,1.768082856
ENSG00000123349,PFDN5,1.89117493,2.313287071,2.071591153,1.804115569
ENSG00000123352,SPATS2,NA,NA,NA,NA
ENSG00000123353,ORMDL2,NA,NA,1.338834842,NA
ENSG00000123360,PDE1B,NA,NA,NA,NA
ENSG00000123384,LRP1,NA,NA,1.445284981,1.250676112
ENSG00000123395,ATG101,NA,NA,NA,1.46799266
ENSG00000123415,SMUG1,1.11354228,NA,NA,NA
ENSG00000123444,KBTBD4,NA,NA,NA,NA
ENSG00000123453,SARDH,NA,NA,2.504545617,NA
ENSG00000123472,ATPAF1,1.699317301,NA,1.820211315,1.965996161
ENSG00000123545,NDUFAF4,1.871479529,NA,1.853631299,1.879972762
ENSG00000123561,SERPINA7,NA,NA,1.706448931,NA
ENSG00000123562,MORF4L2,NA,NA,NA,NA
ENSG00000123570,RAB9B,NA,NA,NA,NA
ENSG00000123595,RAB9A,NA,1.989124865,1.653820101,1.53478102
ENSG00000123607,TTC21B,NA,NA,NA,NA
ENSG00000123609,NMI,2.032219736,2.022296372,NA,1.844359111
ENSG00000123684,LPGAT1,2.154630876,2.162489728,1.582108836,2.090642433
ENSG00000123689,G0S2,NA,NA,1.716274693,NA
ENSG00000123728,RAP2C,NA,NA,1.715242663,1.822622412
ENSG00000123737,EXOSC9,2.047876231,2.408170405,1.905123688,1.879700717
ENSG00000123739,PLA2G12A,NA,NA,1.976249075,NA
ENSG00000123815,ADCK4,NA,NA,1.824587881,NA
ENSG00000123836,PFKFB2,2.058494352,NA,NA,NA
ENSG00000123838,C4BPA,NA,NA,1.517327882,NA
ENSG00000123843,C4BPB,NA,NA,1.253604511,NA
ENSG00000123892,RAB38,NA,NA,NA,2.01942372
ENSG00000123908,AGO2,1.983569911,2.565244935,NA,1.990543076
ENSG00000123983,ACSL3,1.930386069,2.131820689,1.717516559,1.783524835
ENSG00000123989,CHPF,NA,NA,NA,NA
ENSG00000123992,DNPEP,2.460534777,NA,NA,2.065551707
ENSG00000124006,OBSL1,NA,NA,NA,NA
ENSG00000124098,FAM210B,NA,NA,1.991553889,NA
ENSG00000124120,TTPAL,NA,NA,NA,NA
ENSG00000124126,PREX1,1.684028048,1.921301421,NA,1.628061809
ENSG00000124140,SLC12A5,NA,NA,NA,NA
ENSG00000124145,SDC4,NA,NA,NA,NA
ENSG00000124151,NCOA3,1.106564835,NA,NA,NA
ENSG00000124155,PIGT,2.165086966,2.627402729,1.94403087,2.208994622
ENSG00000124160,NCOA5,1.863284188,2.180243469,1.760433793,1.697246784
ENSG00000124164,VAPB,2.034267397,2.263152988,1.921506999,NA
ENSG00000124171,PARD6B,NA,NA,1.800744564,NA
ENSG00000124172,ATP5E,2.351695836,2.897955986,2.234600794,NA
ENSG00000124177,CHD6,NA,NA,NA,NA
ENSG00000124181,PLCG1,1.685920792,1.828891802,NA,NA
ENSG00000124193,SRSF6,2.003290314,2.645129366,1.738221481,1.862489167
ENSG00000124194,GDAP1L1,NA,NA,NA,NA
ENSG00000124201,ZNFX1,1.169071645,NA,1.448891744,1.312811826
ENSG00000124207,CSE1L,1.95675654,2.67062894,2.412263096,2.099425099
ENSG00000124209,RAB22A,NA,2.541908584,1.655498596,1.804211013
ENSG00000124214,STAU1,1.436242181,1.633210832,1.329011216,1.347349534
ENSG00000124217,MOCS3,1.828195714,NA,NA,1.923316568
ENSG00000124222,STX16,1.983472927,2.118820056,1.768497506,NA
ENSG00000124226,RNF114,1.385347049,1.526972162,NA,1.273776519
ENSG00000124228,DDX27,1.644630582,1.810444235,1.479517727,1.362972288
ENSG00000124279,FASTKD3,NA,NA,1.774925521,NA
ENSG00000124299,PEPD,1.712632868,2.415210475,1.785746131,1.596932308
ENSG00000124313,IQSEC2,NA,NA,NA,NA
ENSG00000124333,VAMP7,1.983797626,2.075550611,1.567526282,1.872354429
